id,name,currency
3900043,Domino's Pizza,Rs.
4000412,Aasman,Rs.
18640853,Foresto Paradise,Rs.
4000320,Haldiram,Rs.
4000265,Harilal's,Rs.
18343124,Swaaddesh,Rs.
4000274,KFC,Rs.
18746152,Hungry Hope,Rs.
4000009,Domino's Pizza,Rs.
4000289,The Biryani Mall,Rs.
18625991,Barbeque Nation,Rs.
4000018,Kapil Dev's Eleven,Rs.
4000016,Bansi Vihar Restaurant,Rs.
18573326,Biryani Mahal,Rs.
18705092,Harilal's,Rs.
18706220,Zaaffran,Rs.
4000336,Pizza Hut,Rs.
4000015,Nirvana,Rs.
4000053,Biryani House,Rs.
18616231,Chaska The Addiction,Rs.
4000049,Lakhu Da Dhaba,Rs.
18560275,Barbeque Nation,AED
18534988,Masala Wok,AED
210139,Grub Shack,AED
201693,Dhaba Lane,AED
209723,Azkadenya,AED
18621395,Highway 311 Grills and Eatery,AED
207770,Mint Leaf of London,AED
209748,Kulcha King,AED
205432,Old Castello Restaurant & Cafe,AED
18549283,Sthan,AED
200376,California Pizza Kitchen,AED
203518,The Huddle Sports Bar and Grill - Citymax Hotels Bur Dubai,AED
18233284,Farzi Cafe,AED
18604803,Dillicious,AED
18650045,Tamarind Terrace,AED
18820043,Biryaniwalla & Co,AED
210370,Texas De Brazil,AED
18259525,Real Momos,AED
209654,Rasoi Ghar,AED
200377,California Pizza Kitchen,AED
18485435,The Curry Culture,$
18483420,Burnt Ends,$
18482848,Singapore Zam Zam Restaurant,$
18496115,Komala Vilas Restaurant,$
18482886,Corner House,$
18484349,Cut By Wolfgang Puck,$
18483222,Jaan,$
18484299,Melt Cafe,$
18483051,Summer Pavilion,$
18483372,Sky On 57,$
18483595,Edge,$
18485564,Wild Honey,$
18485572,Carousel,$
18483714,Fratini La Trattoria,$
18483374,My Awesome Cafe,$
18483658,Basilico,$
18484464,Colony,$
18483362,Adrift By David Myers,$
18493989,Makansutra Gluttons Bay,$
18494038,Peach Blossoms,$
5603572,Ushna,AED
5601340,Aroos Damascus,AED
5600642,Katis Restaurant,AED
5604236,Malabar Regency,AED
5602586,Saffron,AED
18386634,Momo House,AED
5603322,Khanji,AED
5603447,Eat Route,AED
5602215,Makani Restaurant,AED
5600103,Najmat Lahore Restaurant,AED
5602106,Papa Murphy's Pizza,AED
5601628,Laffah Cafeteria - كافتيريا لفاح,AED
18268134,Zaroob,AED
5600959,Nayaab Haandi,AED
5603697,Al Miqat,AED
5601952,Delhi Nihari Restaurant,AED
5601723,The Pizza Company,AED
5600556,TGI Fridays,AED
5601606,Shakespeare and Co. - شكسبير اند كو,AED
5604675,Molten Chocolate Cafe,AED
5701885,Max's Restaurant,AED
18403563,Texas de Brazil,AED
5702615,Via Delhi,AED
18340151,Famous Dave's Barbecue,AED
5702148,Nando's,AED
18431870,Parivar Restaurant,AED
5702574,The Cheesecake Factory,AED
5701978,Pizza Di Rocco,AED
5702150,Papa Murphy's Pizza- World Trade Center Mall,AED
5704255,Famous Dave's Barbecue,AED
5700119,India Palace,AED
5701025,India Palace,AED
5704202,Hot Palayok,AED
18493509,MYNT Indian Cuisine,AED
18212135,Denny's,AED
5701442,Peppermill,AED
5702990,Jazz@PizzaExpress,AED
18277098,Ming's Chamber,AED
5702486,Ghee Rice,AED
18340175,The Yellow Chilli by Sanjeev Kapoor,AED
5800678,Harbour Court - The Kingsbury,LKR
5801085,Tea Avenue,LKR
5800240,The Gallery Cafe,LKR
5800710,The Manhattan Fish Market,LKR
5800224,Sugar Bistro and Wine Bar,LKR
5800746,T.G.I. Friday's,LKR
5800011,The Bavarian,LKR
5800707,The Barnesbury,LKR
5800646,Coco Veranda,LKR
5800066,Java Lounge,LKR
5800634,Elite Indian Restaurant,LKR
5800180,Cafe On The 5th,LKR
5800947,The English Cake Company - The Cakery,LKR
5801131,Indian Summer,LKR
5800590,The Commons,LKR
5800536,The Mango Tree,LKR
5800891,The Paddington,LKR
5800289,The Coffee Bean & Tea Leaf,LKR
5800755,Upali's,LKR
5800612,Burger's King,LKR
18286221,Sarıhan,TL
5915530,Nusr-Et Steakhouse,TL
18264711,Ercan Steakhouse,TL
5926083,Joker No:19,TL
18453909,Asuman,TL
18140481,Mendel's,TL
5916219,Biber Burger,TL
5916870,Kukis,TL
5902117,Valonia,TL
5915409,Eleos Restaurant,TL
5906444,Tarihi Viktor Levi Şarap Evi,TL
5915054,Baltazar,TL
5913508,Katibim,TL
18140482,BeerHall,TL
18384475,Happy Moon's,TL
5908749,Ceviz Ağacı,TL
5906931,My Chef,TL
5904851,Limonlu Bahçe,TL
18089353,Mükellef,TL
5923535,Boon Cafe & Restaurant,TL
6000482,Mersinli Ciğerci Apo,TL
6001317,Cafe Des Cafes,TL
6005865,The Italian Cut Pizza & Kitchen,TL
6000447,Masabaşı Kebapçısı,TL
6000168,Hattena Hatay  Sofrası,TL
6002297,Trilye,TL
6000871,Çukurağa Sofrası,TL
6003858,Quick China,TL
6004408,Turta Home Cafe,TL
6000185,La Gioia Cafe Brasserie,TL
6001980,Timboo Cafe,TL
6001545,Cafe Botanica,TL
6000409,Cafemiz,TL
6002025,Masabaşı,TL
6001748,Meşhur Özçelik Aspava,TL
6005539,Zaytung Zone,TL
6000019,Nusr-Et Steakhouse,TL
6000921,Düveroğlu,TL
6007004,Müslüm Kebap,TL
6000549,Meşhur Tavacı Recep Usta,TL
6114829,Duck & Waffle,£
6107336,Sushi Samba,£
6113857,sketch Gallery,£
6104220,Roti Chai,£
6103211,Dishoom,£
6104649,Honest Burgers,£
6100054,Masala Zone,£
6104639,Bob Bob Ricard,£
6107493,Tayyabs,£
6117859,Shake Shack,£
6113835,Dinner By Heston Blumenthal - Mandarin Oriental Hyde Park,£
6105938,Patty & Bun,£
6102622,Burger & Lobster,£
6116783,Aqua Shard,£
6102866,Hakkasan,£
6112889,MEATliquor,£
6116563,Chotto Matte,£
6103922,Dishoom,£
6100354,Busaba Eathai,£
6103902,Yauatcha,£
18455788,Zaitoon Restaurant & Grills,QR
6202987,Max's Restaurant,QR
18397873,Hasan Kolcuoğlu,QR
18425886,Hasan Kolcuoğlu,QR
18318801,Roti & Boti,QR
18187643,Max's Restaurant,QR
18722599,Kairali Al Tanoor,QR
18107765,Zaffran Dining Experience,QR
6200733,Carluccio's - كارلوتشيوز,QR
18439782,Carluccio's - كارلوتشيوز,QR
6201346,Zaffran Café,QR
6201334,Chi'Zen - تشي زين,QR
6200166,Wok of Fame,QR
6201309,MRA Bakery Sweets & Restaurant,QR
6200383,Applebee's - ابل بيز,QR
6200110,Aalishan,QR
18626843,Desi Dhaba Restaurant ,QR
6201323,Yee Hwa,QR
6200412,Turkey Central Restaurant - مطعم تركيا المركزي,QR
6201976,Indian Coffee House,QR
18451647,Soru Izakaya,P
18245912,Sunnies Cafe,P
6310488,Saboten,P
18506282,Sibyullee,P
18684182,Soru Izakaya,P
18641526,PizzaExpress,P
6318945,Nikkei,P
6316125,Mendokoro Ramenba,P
6313941,Chelsea Kitchen,P
18695427,Mendokoro Ramenba,P
18278135,Sunnies Cafe,P
18594729,Nikkei,P
6304287,Izakaya Kikufuji,P
18409457,Soban K-Town Grill,P
6318506,Ooma,P
18376891,Single Origin,P
6314147,Va Bene Pasta Deli,P
6316532,Mama Lou's Italian Kitchen,P
6300010,Spiral - Sofitel Philippine Plaza Manila,P
18643656,Nomi - Modern Japanese Cafe,P
6403544,Jarryds,R
6400918,Cape to Cuba,R
6400217,Willoughby & Co.,R
6401789,tashas,R
6403030,La Colombe,R
6400304,Eastern Food Bazaar,R
6401054,Kloof Street House,R
6400078,Nuri Sushi Factory,R
6402904,The Larder,R
6402177,Salushi,R
18337822,Burger & Lobster,R
6400191,Beluga,R
6400392,The Cousins Trattoria,R
6400175,The Fat Cactus,R
6400097,Balducci,R
18337855,Three Wise Monkeys,R
6400176,Sevruga,R
6401314,The Potluck Club,R
6400212,Meloncino,R
6401060,Jason Bakery,R
6502134,The Whippet,R
18767581,Saint,R
6517396,Momo Baohaus,R
18204217,Gemelli Cucina Bar,R
6517568,Jamie's Italian,R
6502688,Craft,R
6517281,Pablo Eggs-Go-Bar,R
6516831,The Big Mouth,R
6517298,Kream,R
6501030,The Foundry,R
6515339,Cafe Del Sol Botanico,R
6500789,The Green Peppercorn,R
6515130,Hudsons,R
6501265,Dukes Burgers,R
6502130,Coobs,R
6501365,Wombles,R
6502041,KCC La Vie En Rose,R
6500359,JB's Corner,R
6501169,Walnut Grove,R
6501055,DW Eleven-13,R
6600440,Nau,R$
6601218,New Koto,R$
6601862,Taypá,R$
6601589,Coco Bambu,R$
6601457,Brazilian American Burgers,R$
6600214,Beirute,R$
6601549,It Speed Lunch,R$
6601602,Taco Pep,R$
6600754,Carcassone,R$
6600083,Villa Tevere,R$
6600611,Fred,R$
6601595,Outback Steakhouse,R$
6600542,Avenida Paulista,R$
6601145,Bierfass Pontão,R$
6600879,Babel,R$
6600379,Sushi Loko,R$
6601158,Manzuá,R$
6600963,La Chaumière,R$
6601005,Café Daniel Briand,R$
6600116,Gero,R$
6703405,Porque Sim,R$
6709740,Mocotó,R$
6700992,La Tambouille,R$
6712911,Coco Bambú,R$
6701071,Z Deli Sandwich Shop,R$
6711666,Kinoshita,R$
6712917,Coco Bambú,R$
6709580,Esquina Mocotó,R$
6713772,Sainte Marie Gastronomia,R$
6715930,Tanit,R$
6701853,Vicolo Nostro,R$
6715715,A Casa do Porco,R$
6700410,Tatini,R$
6702013,Jam,R$
6702374,Fasano - Hotel Fasano,R$
6712927,D.O.M.,R$
6715789,Djapa,R$
6701049,Bistrot de Paris,R$
6715851,Fleming’s Prime Steakhouse & Wine Bar,R$
6713209,Agello Cucina,R$
6801374,Solita,£
6800878,The Alchemist,£
17855562,Tattu Restaurant and Bar,£
6801293,Hard Rock Cafe,£
6801900,Evuna Bar & Restaurant,£
6800908,Mughli,£
18253075,Yard & Coop,£
6800678,Lahore,£
6801329,Home Sweet Home,£
6801386,Cafe North,£
6800759,The Grill on New York Street,£
6801039,San Carlo,£
6800235,The Grill On The Alley,£
6800593,Zouk Tea Bar & Grill,£
6801827,Umezushi,£
6800782,The French by Simon Rogan - The Midland,£
6801867,Manchester House,£
6801984,Ibérica,£
17855602,Turtle Bay,£
6801884,Pieminister,£
6901318,Adam's Restaurant,£
6900674,Purnell's,£
6900050,Jamie's Italian,£
6900669,Fiesta del Asado,£
6900078,Jimmy Spices,£
6900224,Chaophraya,£
6900883,Ju Ju's Cafe,£
6900374,Bank,£
6901062,The Warehouse Cafe,£
6900724,Bodega,£
6900388,Lasan Restaurant,£
18273002,Damascena Coffee House,£
6901051,The Plough,£
6900227,Wagamama,£
6900288,Fargo's Food Factory,£
6900160,Handmade Burger Co.,£
6900843,Chennai Dosa,£
6900692,Simpsons Restaurants,£
6900106,Pushkar,£
6900339,Asha's,£
18749437,Belly Worship,NZ$
7009344,Major Sprout,NZ$
7006421,PappaRich,NZ$
7003621,Circus Circus,NZ$
7001859,KK Malaysian Cuisine,NZ$
18393092,Amano Restaurant,NZ$
18667488,Wu and You,NZ$
18491782,Oak Eatery,NZ$
7003804,Fact-Tree Cafe,NZ$
7000992,Eden Noodles Cafe 四川担担面,NZ$
7003663,Federal Delicatessen,NZ$
7006945,Fokker Bros,NZ$
7003018,Paradise,NZ$
7004225,Thai Street,NZ$
7003660,Miss Clawdy,NZ$
7000700,Pocha 포차,NZ$
7004412,The Shelf,NZ$
7001670,"Eight - Cordis, Auckland Hotel",NZ$
18672367,Chamate,NZ$
7003002,Chikos Restaurant & Cafe,NZ$
7100502,Fidel's,NZ$
7100693,Sweet Mother's Kitchen,NZ$
7101042,The Hangar,NZ$
7100142,Origami,NZ$
7100171,Ombra,NZ$
7101145,Mama Brown,NZ$
7101967,PappaRich,NZ$
7100788,The Crab Shack,NZ$
7100538,Scopa Caffe Cucina,NZ$
7101081,Charley Noble Eatery & Bar,NZ$
7100546,KC Cafe & Takeaway,NZ$
7100064,Chow,NZ$
7101310,Loretta,NZ$
7100798,Dragons,NZ$
7100535,Midnight Espresso,NZ$
7101011,Ekim Burgers,NZ$
7100224,Ortega Fish Shack & Bar,NZ$
7101483,Burger Liquor,NZ$
7100178,Monsoon Poon,NZ$
7100865,Shed 5,NZ$
7210754,The Golconda Bowl,
7204069,California Cantina,
7200516,Bardelli's,
18133267,Baton Rouge,
7204711,Dunkin Donuts,
7204029,L'Opera,
5,Yoko Sizzlers,
7200182,Kauai,
7204328,Mcdonalds,
3,Cafe Mangii,
2,PHD,
10,Hotel Sai Palace Garden,
7204068,La Pescadería de Walker,
7204327,Lane Cuisine Turc - Zorlu Alışveriş Merkezi,
7204032,4700 BC Popcorn,
7206255,Indian Zaik,
7209209,Arabic Nights,
15557859,Domino's Pizza,
15561694,Geometrico,
15561685,El Patio,
7302200,Mamma Jamma,R$
7303710,Paris 6,R$
7302898,Aprazível,R$
7304801,Camarada Camarão,R$
7301965,Pérgula - Copacabana Palace,R$
7304307,Confeitaria Colombo,R$
7300515,Garota de Ipanema,R$
7300679,Zuka,R$
7302026,La Trattoria,R$
7300381,Churrascaria Palace,R$
7301497,Marius Degustare,R$
7301112,Giuseppe Grill Mar,R$
7300483,Zazá Bistrô Tropical,R$
7300650,Quadrucci,R$
7301102,Oro,R$
7302987,Téreze - Hotel Santa Teresa,R$
7303219,Pesqueiro Eco Gourmet,R$
7301082,Olympe,R$
7302549,Café do Alto,R$
7304351,CT Boucherie,R$
18615392,WAKI Japanese BBQ Dining,IDR
18657719,Gyu - Kaku Japanese BBQ,IDR
18744154,Sushi Hiro,IDR
18567253,Sushi Hiro,IDR
18885812,Sushi Go!,IDR
18511433,Sushi Go!,IDR
18710176,The Garden,IDR
18554965,Magal Mapogalmegi BBQ,IDR
18597282,Sushi Go!,IDR
18589077,Sushi Hiro,IDR
18981544,Katsu YA,IDR
18680113,The Cutt Grill House,IDR
18464311,Sushi Hiro,IDR
18806670,Sushi Go!,IDR
18793437,Gyu - Kaku Japanese BBQ,IDR
18560991,Lawless Burgerbar,IDR
18745318,Alfred,IDR
18266425,Gyu - Kaku Japanese BBQ,IDR
18880385,Gyu - Kaku Japanese BBQ,IDR
7421967,3 Wise Monkeys,IDR
75970,afro-boer,R
75609,Capital Craft Beer Academy,R
75027,Kream,R
18289339,Culture Club - Bar De Tapas,R
75380,The Black Bamboo,R
75858,Crawdaddy's,R
75376,Tribeca Standard,R
18408129,Industrial Coffee Works,R
75026,Baobab Cafe & Grill,R
75485,Doppio Zero,R
18199742,El Pistolero,R
18445965,Guy Fieri's Kitchen & Bar,R
75121,Moo Moo,R
75104,Parrot's,R
18376958,Mustang Sally's Pub & Diner,R
18136493,Hogshead,R
18445936,Something's Cooking by J,R
18199767,Carbon Bistro,R
18376953,tashas,R
75620,Whisk Wine Bar,R
7601024,Ting Thai Caravan,£
7600188,Mother India's Cafe,£
7601102,Chaophraya,£
7600471,The Elephant House,£
18408677,Dishoom Edinburgh,£
7600929,David Bann,£
7602204,El Cartel,£
7600432,The Royal McGregor,£
7600217,La Favorita,£
7600062,Hard Rock Cafe,£
7600307,Angels With Bagpipes,£
7600448,Cafe Andaluz,£
7600902,Mimi's Bakehouse,£
7600792,Wedgwood,£
7601241,The Kitchin,£
7600083,Castle Terrace,£
7600381,Fishers In The City,£
7601177,Tuk Tuk Indian Street Food,£
7600914,The Witchery & The Secret Garden,£
7600636,Number One - Balmoral Hotel,£
7700615,Wagamama,£
7700043,Nanakusa,£
7700258,Chaophraya,£
7700025,The Butterfly & The Pig,£
7701552,Elia,£
7700329,The Dhabba,£
7700780,The Two Figs,£
7700672,The Battlefield Restaurant,£
7700796,Celino's,£
7700470,Rishi's,£
7701386,La Tasca,£
7700440,The Italian Caffe,£
7700495,The Butchershop Bar & Grill,£
7700694,Ubiquitous Chip,£
7700834,Stravaigin,£
7700300,Jamie's Italian,£
7701457,Mother India Cafe,£
7700065,Ichiban,£
7700026,Dakhin,£
7700850,Hillhead Bookclub,£
7800282,Circus Circus Cafe,R
7800523,Roma Revolving Restaurant,R
7800372,Vovo Telo,R
18362280,The Chefs' Table,R
7800495,The Ocean Terrace - The Oyster Box Hotel,R
7800663,The Galley Beach Bar & Grill,R
7800284,Beluga,R
7800310,Daruma - Elangeni & Maharani,R
7800531,Freedom Cafe,R
7800959,The Waffle House,R
7800905,Bel Punto,R
18216520,Fourteen on Chartwell,R
7800437,Market,R
7800380,Little Havana,R
7800541,Jack Salmon,R
7800551,Mali's Indian Restaurant,R
7800516,Ile Maurice,R
7800157,tashas,R
7800462,9th Avenue Bistro,R
18473006,Casa Bella,R
7900198,Sichuan Style Restaurant,NZ$
7900069,Babaganush,NZ$
7900141,Daikoku Restaurant,NZ$
7900355,The Sugar Bowl Cafe,NZ$
7900646,The Chilli House,NZ$
7900250,Gothenburg,NZ$
7900322,The Helm,NZ$
7900419,Two Birds Eatery,NZ$
7900218,Foundation Bar Kitchen & Lounge,NZ$
18319871,Zealong Tea Estate,NZ$
7903141,Jacks Coffee Lounge,NZ$
7900287,The River Kitchen,NZ$
7900349,Good George Brewing,NZ$
7900238,Scotts Epicurean,NZ$
7900011,Sultan's Kitchen,NZ$
7900186,Mexico,NZ$
7900182,Thai House Express,NZ$
7900023,Indian Star,NZ$
7900490,Zealong Tea Estate,NZ$
7900115,The Flying Burrito Brothers,NZ$
5059,Om Sweets & Snacks,Rs.
2008,Hira Sweets,Rs.
18607069,Chili's Grill & Bar,Rs.
18863320,Unplugged Courtyard,Rs.
18349771,TOS - Take Off Scarlet,Rs.
18345461,Wakhra Swaad,Rs.
18602048,Duty Free,Rs.
18805412,Barbeque Nation,Rs.
18423151,The Darzi Bar & Kitchen,Rs.
18418247,Feel Alive,Rs.
18168125,Informal by Imperfecto,Rs.
18586005,Barbeque Nation,Rs.
18759923,Duty Free | Vayu Bar,Rs.
7528,Indian Grill Room,Rs.
18057792,Imly,Rs.
18632829,The Burger Club,Rs.
4751,Chili's Grill & Bar,Rs.
18729557,Xero Degrees,Rs.
7224,Cafe Wink,Rs.
18535180,Wood Box Cafe,Rs.
18361667,Monkey Bar,Rs.
18420364,Ozora,Rs.
18681582,The Awadh Restaurant,Rs.
18617771,Hard Rock Cafe,Rs.
18311142,Aminia,Rs.
18270247,XII Zodiac‬ - The Fern Residency,Rs.
18677099,Sly Fox Gastro Club,Rs.
18420517,Blue Mug,Rs.
20842,Barbeque Nation,Rs.
18650200,Pa Pa Ya,Rs.
18471909,Kareem's,Rs.
18249144,Hoppipola,Rs.
18638624,The Great Biryani Co.,Rs.
18368652,Mamagoto,Rs.
18620365,Capella - Altair Boutique Hotel,Rs.
18712598,Seven kingdom,Rs.
18621417,Besstoo,Rs.
18589546,Naturals Ice Cream,Rs.
18017612,Spice Kraft,Rs.
18361674,Overdose,Rs.
16508747,Baba Falooda,Rs.
17808556,Todi Mill Social,Rs.
37075,Rajdhani,Rs.
18617715,Plum by Bent Chair,Rs.
18784164,Mitron - Peninsula Grand Hotel,Rs.
18427764,Bombay Cocktail Bar,Rs.
18583325,Angrezi Dhaba,Rs.
18621752,Grandmama's Cafe,Rs.
18550258,The Goose & Gridiron,Rs.
18374877,SodaBottleOpenerWala,Rs.
34052,Cafe Safar,Rs.
18824980,Bayroute,Rs.
18494129,BKC  DIVE,Rs.
18318116,R' ADDA,Rs.
18075122,The Fusion Kitchen,Rs.
18541311,Bombay Adda,Rs.
18528394,Oozo,Rs.
18476910,Cavalry The Lounge,Rs.
18623400,Yeda Republic,Rs.
48323,Persian Darbar,Rs.
18308756,Hammered,Rs.
18470784,Sidewalk - The Garden Bar,Rs.
18385449,The London Curry House - The Royale Senate Hotel,Rs.
52599,Empire Restaurant,Rs.
18807850,Levitate Brewery and Kitchen,Rs.
18580202,1131 Bar + Kitchen,Rs.
18843699,The Bier Library,Rs.
51705,Toit,Rs.
18221544,Asia Kitchen By Mainland China,Rs.
58725,Imperio Restaurant,Rs.
18561398,AB's - Absolute Barbecues,Rs.
18313531,Biergarten,Rs.
18790994,Imperio Restaurant,Rs.
18148977,AB's - Absolute Barbecues,Rs.
18866963,The Globe Grub,Rs.
18617852,Onesta,Rs.
18605417,Brooks and Bonds Brewery,Rs.
18897073,The Big Barbeque,Rs.
18777147,Jetlag,Rs.
18323630,House Of Commons,Rs.
18615572,Autobahn,Rs.
13231,Le Plaisir,Rs.
6508396,Mughal Mahal,Rs.
18490419,Gong,Rs.
18575827,Hakuna Matata,Rs.
18349085,Zeeshan Restaurant - Apna Hyderabadi Food,Rs.
6508267,The K Factory,Rs.
6508122,Agent Jack's,Rs.
10021,Darshan,Rs.
6507967,Tales & Spirits,Rs.
10644,11 East Street Cafe,Rs.
18618030,BarBerry,Rs.
18728299,Kohli's Firangi Dhaba,Rs.
18818082,Bonsouth,Rs.
18599180,Tarsh Gastronomia,Rs.
18502363,Anna Idli,Rs.
10987,Cafe 1730,Rs.
18819979,Pop Tate's,Rs.
18621253,The FML Lounge,Rs.
18619582,Tales & Spirits,Rs.
18291154,Green Bawarchi Restaurant,Rs.
18683886,Marsala Food Company,Rs.
18385326,Dhaba Estd 1986 Delhi,Rs.
18662201,Humming Bird Cafe,Rs.
92121,Sagar Restaurant,Rs.
93043,Mehfil,Rs.
91662,Paradise,Rs.
18443506,The Fisherman's Wharf,Rs.
18535007,Mandi@36,Rs.
18459149,Tipsy Stories Rooftop Bar,Rs.
18549662,Lé Vantage Cafe Bar,Rs.
96627,Grill 9,Rs.
93970,Shah Ghouse Cafe & Restaurant,Rs.
90042,Cafe 555,Rs.
18791061,Beyond Flavours,Rs.
18423512,Imperial Multi Cuisine Restaurant,Rs.
18747011,Mehfil Restaurant,Rs.
18581678,By The Bottle,Rs.
94336,Lucky Restaurant,Rs.
18443500,Barbeque Pride,Rs.
18631911,"3B's - Buddies, Bar & Barbecue",Rs.
18631263,27 Culinary Street,Rs.
67472,Mainland China,Rs.
71888,Hoppipola,Rs.
18752364,Kappa Chakka Kandhari,Rs.
72600,Mamagoto,Rs.
65528,Shree Mithai,Rs.
18579216,Chili's American Grill & Bar,Rs.
70894,Maplai,Rs.
73095,VB Signature - Progressive Veg Restaurant,Rs.
72483,Barbeque Nation,Rs.
18646633,Sapthagiri Tiffin Centre,Rs.
18953572,BLIND CH3MISTRY,Rs.
18660975,Paradise,Rs.
65055,Barbeque Nation,Rs.
18819443,Axpress BBQ,Rs.
66447,Kipling Cafe,Rs.
71171,Yaa Mohideen Biryani,Rs.
18668355,Joker's Kitchen,Rs.
18520248,Bhangra,Rs.
801690,Mocha,Rs.
800466,Sharma Ji Ki Chai,Rs.
800686,Kitchen,Rs.
800969,Bajpayee Kachodi Bhandar,Rs.
800486,Moti Mahal,Rs.
18877935,La Pino'z Pizza,Rs.
800098,Tunday Kababi,Rs.
18503284,Mughlai Huttz,Rs.
800874,Ananya Restaurant,Rs.
800600,Wahid Biryani,Rs.
800259,Raheem's,Rs.
800561,Mahesh's Mansarovar,Rs.
800228,Marksmen,Rs.
18790987,Smoked,Rs.
801181,Indrani Sweets And Restaurant,Rs.
800592,Raj Luxmi,Rs.
800646,Domino's Pizza,Rs.
800099,Mr. Brown,Rs.
18660085,Munick Bistro & Bar,Rs.
801647,Domino's Pizza,Rs.
903009,Zaatar Arabic Restaurant,Rs.
901089,Mustake Multicuisine Restaurant,Rs.
95331,Cocoa Tree,Rs.
900111,Ali Baba & 41 Dishes,Rs.
95126,Brindhavan Vegetarian Restaurant,Rs.
95184,Ming's Wok,Rs.
900032,French Toast,Rs.
95304,Bloomsbury's Global Kitchen & Bakehouse,Rs.
901049,Zaatar Arabic Restaurant,Rs.
902429,Thaal Kitchen,Rs.
900055,Seagull Restaurant,Rs.
900780,The Burger Junction,Rs.
901035,Palaaram,Rs.
900800,ChaiCofi,Rs.
900689,Sardarji Ka Dhaba,Rs.
900969,Barbeque Nation,Rs.
900560,Rice N Fish,Rs.
95282,The Asian Kitchen by Tokyo Bay,Rs.
900684,Mash Resto Cafe,Rs.
900464,Alakapuri,Rs.
18526535,Fumo Attico,Rs.
100306,Skyfall By Replay,Rs.
102497,Kebabs & Curries Company,Rs.
100489,Muhammadi Palace,Rs.
101271,Sodhani Sweets Pvt. Ltd.,Rs.
18774890,The Capetown,Rs.
102534,GVD Soni's Cafe,Rs.
101834,Blackout,Rs.
103147,Meraaki Kitchen,Rs.
100262,Swastik Pavitra Bhojnalaya,Rs.
103065,WTF,Rs.
100676,Hotel Mini Mahal,Rs.
18557371,Asteria,Rs.
18631351,360°,Rs.
18479216,Quyu's Cafe,Rs.
18608532,TGIB : The Grand Indian Buffet,Rs.
18471447,Coffee Culture,Rs.
102881,Burger King,Rs.
100168,Laxmi Mishthan Bhandar,Rs.
100150,Kanha,Rs.
18438909,La Pino'z Pizza,Rs.
18715978,Parosa,Rs.
18619137,Yanki Sizzlers,Rs.
18821777,Little French House,Rs.
110395,Swati Snacks,Rs.
18143128,Mocha,Rs.
110237,Kabir Restaurant,Rs.
18454925,Unlocked,Rs.
18718880,Urban Khichdi,Rs.
18819865,Kadak Bhagat,Rs.
18335583,Brick Kitchen - Five Petals,Rs.
18796360,And Me Cafe,Rs.
113433,Fozzie's Pizzaiolo. Cafe. Deli,Rs.
110492,Hotel Moti Mahal,Rs.
18747097,Tea Villa Cafe,Rs.
18630527,Madhavrao,Rs.
114006,Kailash Parbat,Rs.
110074,Cafe Piano - The Grand Bhagwati,Rs.
113325,Nini's Kitchen,Rs.
18749716,Kovallam,Rs.
18653883,The Last Course,Rs.
18812819,The G.T. Road,Rs.
18690265,Subway,Rs.
120160,Khalsa Dhaba,Rs.
122003,The Night Factory,Rs.
123806,Chandigarh Flavours,Rs.
124184,Pizza Freakerz,Rs.
123199,Gourmet Nine,Rs.
121925,Amritsari Kulcha Hub,Rs.
120219,OvenFresh,Rs.
120154,Katani Dhaba,Rs.
124082,Pyramid,Rs.
123802,Al Lazeezo,Rs.
123919,Plated,Rs.
121864,Ram Dairy,Rs.
121577,Krishna Chat Shop,Rs.
121737,Sodhi's Zaika,Rs.
120615,KFC,Rs.
121651,Gopal's,Rs.
122428,Gopal Ji Confectioners,Rs.
18233561,Copperleaf,Rs.
16541831,Caravela Cafe and Bistro,Rs.
130664,Pousada By The Beach,Rs.
130275,Burger Factory,Rs.
130008,Fisherman's Cove,Rs.
130021,Infantaria,Rs.
16512168,Ritz Classic,Rs.
18205344,Eva Cafe,Rs.
18992194,Bombay Adda,Rs.
16519267,Calamari,Rs.
16519231,Cafe Al Fresco by Cantina Bodega,Rs.
130699,LPK Waterfront,Rs.
130804,Gunpowder,Rs.
18211910,Yaki Zushi,Rs.
16511478,Route 66,Rs.
18233040,The Red Ginger,Rs.
130966,Cohiba,Rs.
16518093,Peep Kitchen,Rs.
130466,Pizza Hut,Rs.
130449,Cafe Lilliput,Rs.
1402314,Hobnob Gourmet Cafébar,Rs.
1400126,Shreemaya Celebration,Rs.
1401728,SD 21 - Hotel Somdeep Palace,Rs.
1400166,Tinku Everfresh,Rs.
1401948,Cafe Yolo,Rs.
18478460,99 Rotiwala,Rs.
1402385,Bollywood Theka,Rs.
18625117,Namo Sandwich,Rs.
18511264,Mitti - Organic. Fresh. Desi.,Rs.
1400304,Domino's Pizza,Rs.
1400096,Bake N Shake,Rs.
1401869,Faasos,Rs.
1401502,Sam's Momos,Rs.
1402173,Pind Balluchi,Rs.
18652342,Oye24,Rs.
1400555,Cafe Terazza,Rs.
1401589,O2 Cafe De La Ville,Rs.
1400177,Kebabsville - Sayaji Hotel,Rs.
1401347,Gyaniji Ka Khalsa Dhaba,Rs.
18706032,Patissez,Rs.
18746446,Bibliothèque,Rs.
18746131,Sass & Guff,Rs.
16500298,The Square,Rs.
18746496,Sher e Punjab,Rs.
18745675,Gangtok Groove ,Rs.
